Company,Price,PriceStartDate,Date Added,InflationAdjustedPrice,Analysis,P or E,Pre2005Flag,PreviousPatents,LatestExpiration,MonthsUntilExpiration,PriceDelta,PercentageE,Net_Income,US Company,IncomeUnknown
NPS PHARMS INC,32680.42,2018-08-01,2018-05-28,12960.911535380295,P:UC,P,0,15,2025-11-01,89.0,-0.02672861532209675,0.13333333333333333,-0.004056400188216969,1.0,1.0
NPS PHARMS INC,32680.42,2018-08-01,2018-05-28,12960.911535380295,P:UC,P,0,15,2025-11-01,89.0,-0.02672861532209675,0.13333333333333333,-0.004056400188216969,1.0,1.0
NPS PHARMS INC,32680.42,2018-08-01,2018-05-28,12960.911535380295,P:UC,P,0,15,2025-11-01,89.0,-0.02672861532209675,0.13333333333333333,-0.004056400188216969,1.0,1.0
NPS PHARMS INC,32680.42,2018-08-01,2018-05-28,12960.911535380295,P:UC,P,0,15,2025-11-01,89.0,-0.02672861532209675,0.13333333333333333,-0.004056400188216969,1.0,1.0
NPS PHARMS INC,32680.42,2018-08-01,2018-05-28,12960.911535380295,P:UC,P,0,15,2025-11-01,89.0,-0.02672861532209675,0.13333333333333333,-0.004056400188216969,1.0,1.0
NPS PHARMS INC,32680.42,2018-08-01,2018-05-28,12960.911535380295,P:UC,P,0,15,2025-11-01,89.0,-0.02672861532209675,0.13333333333333333,-0.004056400188216969,1.0,1.0
NPS PHARMS INC,32680.42,2018-08-01,2018-05-28,12960.911535380295,P:UC,P,0,15,2025-11-01,89.0,-0.02672861532209675,0.13333333333333333,-0.004056400188216969,1.0,1.0
NPS PHARMS INC,32680.42,2018-08-01,2018-06-28,12960.911535380295,P:UC,P,0,23,2025-11-01,88.0,-0.02672861532209675,0.13333333333333333,-0.004056400188216969,1.0,1.0
NPS PHARMS INC,32680.42,2018-08-01,2018-06-28,12960.911535380295,P:UC,P,0,23,2025-11-01,88.0,-0.02672861532209675,0.13333333333333333,-0.004056400188216969,1.0,1.0
NPS PHARMS INC,23235.11,2018-08-01,2017-01-28,9214.942929889827,P:UCnew,P,0,8,2025-11-01,105.0,-0.30802395798942,0.13333333333333333,-0.004141953013685013,1.0,1.0
NPS PHARMS INC,23235.11,2018-08-01,2017-01-28,9214.942929889827,P:UC,P,0,8,2025-11-01,105.0,-0.30802395798942,0.13333333333333333,-0.004141953013685013,1.0,1.0
NPS PHARMS INC,23235.11,2018-08-01,2017-01-28,9214.942929889827,P:UC,P,0,8,2025-11-01,105.0,-0.30802395798942,0.13333333333333333,-0.004141953013685013,1.0,1.0
NPS PHARMS INC,23235.11,2018-08-01,2017-01-28,9214.942929889827,P:UC,P,0,8,2025-11-01,105.0,-0.30802395798942,0.13333333333333333,-0.004141953013685013,1.0,1.0
NPS PHARMS INC,23235.11,2018-08-01,2017-02-28,9214.942929889827,P:UC,P,0,12,2025-11-01,104.0,-0.30802395798942,0.13333333333333333,-0.004141953013685013,1.0,1.0
NPS PHARMS INC,23235.11,2018-08-01,2017-03-28,9214.942929889827,P:UC,P,0,13,2025-11-01,103.0,-0.30802395798942,0.13333333333333333,-0.004141953013685013,1.0,1.0
NPS PHARMS INC,23235.11,2018-08-01,2017-03-28,9214.942929889827,P:UC,P,0,13,2025-11-01,103.0,-0.30802395798942,0.13333333333333333,-0.004141953013685013,1.0,1.0
NPS PHARMS INC,1253.02,2018-08-01,2012-12-28,496.9422477453539,NCE,E,0,0,2017-12-21,59.0,-0.02672064770783261,0.13333333333333333,2.415009394164983,1.0,0.0
NPS PHARMS INC,1253.02,2018-08-01,2013-01-28,496.9422477453539,P:DS/DP/UCnew,P,0,1,2025-11-01,153.0,-0.02672064770783261,0.13333333333333333,-4.895449061633006,1.0,0.0
NPS PHARMS INC,1253.02,2018-08-01,2013-01-28,496.9422477453539,P:DP/UC,P,0,1,2025-11-01,153.0,-0.02672064770783261,0.13333333333333333,-4.895449061633006,1.0,0.0
NPS PHARMS INC,1253.02,2018-08-01,2013-01-28,496.9422477453539,P:UC,P,0,1,2025-11-01,153.0,-0.02672064770783261,0.13333333333333333,-4.895449061633006,1.0,0.0
NPS PHARMS INC,1253.02,2018-08-01,2013-01-28,496.9422477453539,ODE,E,0,1,2025-11-01,153.0,-0.02672064770783261,0.13333333333333333,-4.895449061633006,1.0,0.0
NPS PHARMS INC,1253.02,2018-08-01,2015-03-28,496.9422477453539,PTAorPTE,P,0,5,2025-11-01,127.0,-0.02672064770783261,0.13333333333333333,21.50656695569221,1.0,0.0
NPS PHARMS INC,1253.02,2018-08-01,2015-07-28,496.9422477453539,P:UC,P,0,6,2025-11-01,123.0,-0.02672064770783261,0.13333333333333333,21.50656695569221,1.0,0.0
NPS PHARMS INC,1253.02,2018-08-01,2016-03-28,496.9422477453539,P:DS/DP/UC,P,0,7,2025-11-01,115.0,-0.02672064770783261,0.13333333333333333,-0.004227882887644012,1.0,1.0
FERRING PHARMS INC,108.54,2018-01-01,2014-08-28,43.78961297792768,P:DP/UC,P,0,6,2026-05-20,140.0,-0.057127411071260056,0.058823529411764705,-0.004290943106385352,0.0,1.0
FERRING PHARMS INC,108.54,2018-01-01,2014-09-28,43.78961297792768,P:DP/UC,P,0,7,2026-05-20,139.0,-0.057127411071260056,0.058823529411764705,-0.004290943106385352,0.0,1.0
FERRING PHARMS INC,108.54,2018-01-01,2015-02-28,43.78961297792768,P:DP/UC,P,0,8,2026-05-20,134.0,-0.057127411071260056,0.058823529411764705,-0.004258726129840042,0.0,1.0
FERRING PHARMS INC,108.54,2018-01-01,2015-06-28,43.78961297792768,P:DP,P,0,9,2026-05-20,130.0,-0.057127411071260056,0.058823529411764705,-0.004258726129840042,0.0,1.0
FERRING PHARMS INC,108.54,2018-01-01,2009-11-28,43.78961297792768,NDF,E,0,0,2012-11-13,35.0,-0.057127411071260056,0.058823529411764705,-0.004756740301006526,0.0,1.0
FERRING PHARMS INC,108.54,2018-01-01,2011-05-28,43.78961297792768,P:DP,P,0,1,2025-03-04,165.0,-0.057127411071260056,0.058823529411764705,-0.004562480894611254,0.0,1.0
FERRING PHARMS INC,108.54,2018-01-01,2011-09-28,43.78961297792768,P:UCnew,P,0,2,2025-03-04,161.0,-0.057127411071260056,0.058823529411764705,-0.004562480894611254,0.0,1.0
FERRING PHARMS INC,108.54,2018-01-01,2012-09-28,43.78961297792768,P:UC,P,0,3,2026-05-20,163.0,-0.057127411071260056,0.058823529411764705,-0.004431209897550427,0.0,1.0
FERRING PHARMS INC,108.54,2018-01-01,2012-10-28,43.78961297792768,Ambiguous,P,0,4,2026-05-20,162.0,-0.057127411071260056,0.058823529411764705,-0.004431209897550427,0.0,1.0
FERRING PHARMS INC,108.54,2018-01-01,2013-07-28,43.78961297792768,P:DP/UC,P,0,5,2026-05-20,153.0,-0.057127411071260056,0.058823529411764705,-0.004355381727431501,0.0,1.0
FERRING PHARMS INC,460.28,2018-01-01,2006-05-28,185.69636135508156,P:DP,P,0,4,2023-04-30,203.0,-0.00859836067242426,0.0,-0.00508130081300813,0.0,1.0
FERRING PHARMS INC,189.49,2018-01-01,2009-04-28,76.44825652466848,DP,P,0,2,2012-07-14,38.0,-0.2148851210369605,0.0,-0.004756740301006526,0.0,1.0
FERRING PHARMS INC,189.49,2018-01-01,2009-04-28,76.44825652466848,PTAorPTE,P,0,2,2012-07-14,38.0,-0.2148851210369605,0.0,-0.004756740301006526,0.0,1.0
FERRING PHARMS INC,88.91,2018-05-01,2017-11-28,35.33952334769544,P:DP/UCnew,P,0,0,2034-06-23,198.0,-0.011119707199906797,0.047619047619047616,-0.004141953013685013,0.0,1.0
PHOTOCURE ASA,584.75,2018-05-16,2018-02-28,232.42364500691605,,E,0,10,2021-02-15,35.0,-0.07170754842978158,0.1,-0.004056400188216969,0.0,1.0
PHOTOCURE ASA,584.75,2018-05-16,2018-04-28,232.42364500691605,P:DP/UCnew,P,0,11,2021-02-15,33.0,-0.07170754842978158,0.1,-0.004056400188216969,0.0,1.0
PHOTOCURE ASA,584.75,2018-05-16,2018-04-28,232.42364500691605,DP/UCnew,P,0,11,2021-02-15,33.0,-0.07170754842978158,0.1,-0.004056400188216969,0.0,1.0
PHOTOCURE ASA,584.75,2018-05-16,2010-07-28,232.42364500691605,NP,E,0,0,2013-05-28,34.0,-0.07170754842978158,0.1,-0.004630722994781175,0.0,1.0
PHOTOCURE ASA,584.75,2018-05-16,2010-10-28,232.42364500691605,P:UCnew,P,0,1,2019-04-22,101.0,-0.07170754842978158,0.1,-0.004630722994781175,0.0,1.0
PHOTOCURE ASA,584.75,2018-05-16,2010-10-28,232.42364500691605,P:DP/UC,P,0,1,2019-04-22,101.0,-0.07170754842978158,0.1,-0.004630722994781175,0.0,1.0
PHOTOCURE ASA,584.75,2018-05-16,2010-10-28,232.42364500691605,P:DP/UC,P,0,1,2019-04-22,101.0,-0.07170754842978158,0.1,-0.004630722994781175,0.0,1.0
PHOTOCURE ASA,584.75,2018-05-16,2010-10-28,232.42364500691605,P:DP/UC,P,0,1,2019-04-22,101.0,-0.07170754842978158,0.1,-0.004630722994781175,0.0,1.0
PHOTOCURE ASA,584.75,2018-05-16,2010-11-28,232.42364500691605,No change,P,0,5,2019-04-22,100.0,-0.07170754842978158,0.1,-0.004630722994781175,0.0,1.0
PHOTOCURE ASA,584.75,2018-05-16,2010-11-28,232.42364500691605,No change,P,0,5,2019-04-22,100.0,-0.07170754842978158,0.1,-0.004630722994781175,0.0,1.0
PHOTOCURE ASA,584.75,2018-05-16,2010-11-28,232.42364500691605,No change,P,0,5,2019-04-22,100.0,-0.07170754842978158,0.1,-0.004630722994781175,0.0,1.0
PHOTOCURE ASA,584.75,2018-05-16,2010-11-28,232.42364500691605,No change,P,0,5,2019-04-22,100.0,-0.07170754842978158,0.1,-0.004630722994781175,0.0,1.0
PHOTOCURE ASA,584.75,2018-05-16,2014-02-28,232.42364500691605,PTAorPTE,P,0,9,2020-11-06,80.0,-0.07170754842978158,0.1,-0.004290943106385352,0.0,1.0
ARBOR PHARMS LLC,327.03,2018-09-15,2014-04-28,129.54812845875637,P:UC,P,0,12,2026-04-11,143.0,0.4589583875149658,0.3333333333333333,-0.004290943106385352,1.0,1.0
ARBOR PHARMS LLC,327.03,2018-09-15,2014-04-28,129.54812845875637,UCsamemonth,P,0,12,2026-04-11,143.0,0.4589583875149658,0.3333333333333333,-0.004290943106385352,1.0,1.0
ARBOR PHARMS LLC,215.24,2018-09-15,2011-04-28,85.26416282745535,P:DS/DP,P,0,0,2022-11-06,138.0,-0.03976331428700341,0.3333333333333333,-0.004562480894611254,1.0,1.0
ARBOR PHARMS LLC,215.24,2018-09-15,2011-04-28,85.26416282745535,NCE,E,0,0,2022-11-06,138.0,-0.03976331428700341,0.3333333333333333,-0.004562480894611254,1.0,1.0
ARBOR PHARMS LLC,215.24,2018-09-15,2011-10-28,85.26416282745535,P:DS/DP,P,0,2,2022-11-06,132.0,-0.03976331428700341,0.3333333333333333,-0.004562480894611254,1.0,1.0
ARBOR PHARMS LLC,215.24,2018-09-15,2011-11-28,85.26416282745535,P:DS/DP,P,0,3,2022-11-06,131.0,-0.03976331428700341,0.3333333333333333,-0.004562480894611254,1.0,1.0
ARBOR PHARMS LLC,215.24,2018-09-15,2011-12-28,85.26416282745535,Added to other strength,P,0,4,2022-11-06,130.0,-0.03976331428700341,0.3333333333333333,-0.004562480894611254,1.0,1.0
ARBOR PHARMS LLC,215.24,2018-09-15,2011-12-28,85.26416282745535,Added to other strength,P,0,4,2022-11-06,130.0,-0.03976331428700341,0.3333333333333333,-0.004562480894611254,1.0,1.0
ARBOR PHARMS LLC,215.24,2018-09-15,2011-12-28,85.26416282745535,Added to other strength,P,0,4,2022-11-06,130.0,-0.03976331428700341,0.3333333333333333,-0.004562480894611254,1.0,1.0
ARBOR PHARMS LLC,215.24,2018-09-15,2011-12-28,85.26416282745535,Added to other strength,E,0,4,2022-11-06,130.0,-0.03976331428700341,0.3333333333333333,-0.004562480894611254,1.0,1.0
ARBOR PHARMS LLC,215.24,2018-09-15,2012-02-28,85.26416282745535,P:UCnew,P,0,8,2026-04-11,169.0,-0.03976331428700341,0.3333333333333333,-0.004431209897550427,1.0,1.0
ARBOR PHARMS LLC,215.24,2018-09-15,2012-06-28,85.26416282745535,UCnew,P,0,9,2026-04-11,165.0,-0.03976331428700341,0.3333333333333333,-0.004431209897550427,1.0,1.0
ARBOR PHARMS LLC,215.24,2018-09-15,2012-06-28,85.26416282745535,I,E,0,9,2026-04-11,165.0,-0.03976331428700341,0.3333333333333333,-0.004431209897550427,1.0,1.0
ARBOR PHARMS LLC,215.24,2018-09-15,2014-01-28,85.26416282745535,ODE,E,0,11,2026-04-11,146.0,-0.03976331428700341,0.3333333333333333,-0.004290943106385352,1.0,1.0
ARBOR PHARMS LLC,215.24,2018-09-15,2014-08-28,85.26416282745535,P:DP/UC,P,0,14,2029-06-10,177.0,-0.03976331428700341,0.3333333333333333,-0.004290943106385352,1.0,1.0
ARBOR PHARMS LLC,215.24,2018-09-15,2014-08-28,85.26416282745535,UCsamemonth,P,0,14,2029-06-10,177.0,-0.03976331428700341,0.3333333333333333,-0.004290943106385352,1.0,1.0
GUERBET,221.68,2018-08-15,2013-03-28,87.91731774448138,NCE,E,0,0,2018-03-20,59.0,1.502865424641377,0.0,-0.004355381727431501,0.0,1.0
GUERBET,221.68,2018-08-15,2017-08-28,87.91731774448138,NPP,E,0,1,2020-08-25,35.0,1.502865424641377,0.0,131202.25570761127,0.0,0.0
GUERBET,221.68,2018-08-15,2017-08-28,87.91731774448138,,E,0,1,2020-08-25,35.0,1.502865424641377,0.0,131202.25570761127,0.0,0.0
GUERBET,604.13,2018-01-01,2014-04-28,243.73151730565183,ODE,E,0,0,2021-04-04,83.0,-0.00862040047409606,1.0,96415.06721762376,0.0,0.0
PF PRISM CV,640.45,2018-01-01,2006-09-28,258.38453686856263,PTAorPTE,P,0,25,2018-09-11,143.0,-0.03927509511149101,0.0,41082.31707317073,1.0,0.0
PF PRISM CV,640.45,2018-01-01,2006-09-28,258.38453686856263,P:PEDExtension,P,0,25,2018-09-11,143.0,-0.03927509511149101,0.0,41082.31707317073,1.0,0.0
PF PRISM CV,640.45,2018-01-01,2008-03-28,258.38453686856263,P:DP/UCnew,P,0,27,2018-09-11,125.0,-0.03927509511149101,0.0,38780.95238095238,1.0,0.0
PF PRISM CV,640.45,2018-01-01,2008-03-28,258.38453686856263,P:PED,P,0,27,2018-09-11,125.0,-0.03927509511149101,0.0,38780.95238095238,1.0,0.0
PF PRISM CV,640.45,2018-01-01,2008-04-28,258.38453686856263,D,E,0,29,2018-09-11,124.0,-0.03927509511149101,0.0,38780.95238095238,1.0,0.0
PF PRISM CV,640.45,2018-01-01,2010-09-28,258.38453686856263,Added to other strength,P,0,30,2018-09-11,95.0,-0.03927509511149101,0.0,39986.293059935444,1.0,0.0
PF PRISM CV,640.45,2018-01-01,2010-09-28,258.38453686856263,Added to other strength,P,0,30,2018-09-11,95.0,-0.03927509511149101,0.0,39986.293059935444,1.0,0.0
PF PRISM CV,640.45,2018-01-01,2010-09-28,258.38453686856263,Added to other strength,P,0,30,2018-09-11,95.0,-0.03927509511149101,0.0,39986.293059935444,1.0,0.0
PF PRISM CV,640.45,2018-01-01,2010-09-28,258.38453686856263,Added to other strength,P,0,30,2018-09-11,95.0,-0.03927509511149101,0.0,39986.293059935444,1.0,0.0
PF PRISM CV,640.45,2018-01-01,2010-09-28,258.38453686856263,Added to other strength,P,0,30,2018-09-11,95.0,-0.03927509511149101,0.0,39986.293059935444,1.0,0.0
PF PRISM CV,640.45,2018-01-01,2010-09-28,258.38453686856263,Added to other strength,P,0,30,2018-09-11,95.0,-0.03927509511149101,0.0,39986.293059935444,1.0,0.0
PF PRISM CV,640.45,2018-01-01,2010-09-28,258.38453686856263,Added to other strength,P,0,30,2018-09-11,95.0,-0.03927509511149101,0.0,39986.293059935444,1.0,0.0
PF PRISM CV,640.45,2018-01-01,2010-09-28,258.38453686856263,Added to other strength,P,0,30,2018-09-11,95.0,-0.03927509511149101,0.0,39986.293059935444,1.0,0.0
PF PRISM CV,640.45,2018-01-01,2010-09-28,258.38453686856263,Added to other strength,P,0,30,2018-09-11,95.0,-0.03927509511149101,0.0,39986.293059935444,1.0,0.0
PF PRISM CV,640.45,2018-01-01,2010-09-28,258.38453686856263,Added to other strength,P,0,30,2018-09-11,95.0,-0.03927509511149101,0.0,39986.293059935444,1.0,0.0
PF PRISM CV,1170.78,2018-01-01,2015-07-28,472.3420221328373,ODE,E,0,40,2022-05-28,82.0,-0.039275095111491236,0.0,38903.463196088785,1.0,0.0
PF PRISM CV,29.24,2018-01-01,2008-03-28,11.796649009347755,P:DS/DP/UCnew,P,0,0,2022-02-11,166.0,-0.3940767125005704,0.27906976744186046,38780.95238095238,1.0,0.0
PF PRISM CV,29.24,2018-01-01,2008-03-28,11.796649009347755,P:DP,P,0,0,2022-02-11,166.0,-0.3940767125005704,0.27906976744186046,38780.95238095238,1.0,0.0
PF PRISM CV,29.24,2018-01-01,2008-03-28,11.796649009347755,NCE,E,0,0,2022-02-11,166.0,-0.3940767125005704,0.27906976744186046,38780.95238095238,1.0,0.0
PF PRISM CV,29.24,2018-01-01,2012-09-28,11.796649009347755,P:DS,P,0,3,2027-07-05,177.0,-0.3940767125005704,0.27906976744186046,44351.97986458222,1.0,0.0
PF PRISM CV,29.24,2018-01-01,2013-03-28,11.796649009347755,No change,P,0,4,2027-07-05,171.0,-0.3940767125005704,0.27906976744186046,63457.91176867697,1.0,0.0
PF PRISM CV,29.24,2018-01-01,2013-03-28,11.796649009347755,UCadditionalnew,P,0,4,2027-07-05,171.0,-0.3940767125005704,0.27906976744186046,63457.91176867697,1.0,0.0
PF PRISM CV,29.24,2018-01-01,2013-07-28,11.796649009347755,I,E,0,6,2027-07-05,167.0,-0.3940767125005704,0.27906976744186046,63457.91176867697,1.0,0.0
PF PRISM CV,29.24,2018-01-01,2014-04-28,11.796649009347755,PTAorPTE,P,0,7,2027-07-05,158.0,-0.3940767125005704,0.27906976744186046,94413.62116979691,1.0,0.0
PF PRISM CV,29.24,2018-01-01,2014-04-28,11.796649009347755,DPRemoved,P,0,7,2027-07-05,158.0,-0.3940767125005704,0.27906976744186046,94413.62116979691,1.0,0.0
PF PRISM CV,29.24,2018-01-01,2014-04-28,11.796649009347755,Applied to other UC,P,0,7,2027-07-05,158.0,-0.3940767125005704,0.27906976744186046,94413.62116979691,1.0,0.0
PF PRISM CV,29.24,2018-01-01,2014-04-28,11.796649009347755,Applied to other UC,P,0,7,2027-07-05,158.0,-0.3940767125005704,0.27906976744186046,94413.62116979691,1.0,0.0
PF PRISM CV,29.24,2018-01-01,2015-01-28,11.796649009347755,Added to other strength,P,0,11,2027-07-05,149.0,-0.3940767125005704,0.27906976744186046,38903.463196088785,1.0,0.0
PF PRISM CV,29.24,2018-01-01,2015-01-28,11.796649009347755,Added to other strength,P,0,11,2027-07-05,149.0,-0.3940767125005704,0.27906976744186046,38903.463196088785,1.0,0.0
PF PRISM CV,29.24,2018-01-01,2015-01-28,11.796649009347755,Added to other strength,P,0,11,2027-07-05,149.0,-0.3940767125005704,0.27906976744186046,38903.463196088785,1.0,0.0
NOVA LABS LTD,1031.72,2018-04-15,2014-04-28,411.78865358058,ODE,E,0,0,2021-04-28,84.0,-0.019198738785986633,0.0,3949.6698977468254,0.0,0.0
R-PHARM US LLC,1129.04,2018-01-01,2007-10-28,455.5023460162103,NCE,E,0,0,2012-10-16,59.0,-0.5132822447263248,0.0,-0.004955401387512388,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2009-03-28,455.5023460162103,P:DS/DP/UCnew,P,0,1,2022-01-23,153.0,-0.5132822447263248,0.0,-0.004756740301006526,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2009-03-28,455.5023460162103,P:DP/UCnew,P,0,1,2022-01-23,153.0,-0.5132822447263248,0.0,-0.004756740301006526,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2009-03-28,455.5023460162103,UCsamemonthnew,P,0,1,2022-01-23,153.0,-0.5132822447263248,0.0,-0.004756740301006526,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2009-03-28,455.5023460162103,P:DP/UCnew,P,0,1,2022-01-23,153.0,-0.5132822447263248,0.0,-0.004756740301006526,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2009-03-28,455.5023460162103,P:DS/DP/UCnew,P,0,1,2022-01-23,153.0,-0.5132822447263248,0.0,-0.004756740301006526,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2009-04-28,455.5023460162103,P:UCnew,P,0,6,2024-08-21,183.0,-0.5132822447263248,0.0,-0.004756740301006526,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2010-11-28,455.5023460162103,P:UC,P,0,7,2024-08-21,164.0,-0.5132822447263248,0.0,-0.004630722994781175,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2010-11-28,455.5023460162103,P:DS/DP/UC,P,0,7,2024-08-21,164.0,-0.5132822447263248,0.0,-0.004630722994781175,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,P,0,9,2025-02-21,166.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,P,0,9,2025-02-21,166.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,P,0,9,2025-02-21,166.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,P,0,9,2025-02-21,166.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,P,0,9,2025-02-21,166.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-03-28,455.5023460162103,P:PED,P,0,9,2025-02-21,166.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-03-28,455.5023460162103,P:PED,P,0,9,2025-02-21,166.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-03-28,455.5023460162103,P:PED,P,0,9,2025-02-21,166.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-03-28,455.5023460162103,P:PED,P,0,9,2025-02-21,166.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,P,0,9,2025-02-21,166.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-03-28,455.5023460162103,P:PED,P,0,9,2025-02-21,166.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,P,0,9,2025-02-21,166.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-03-28,455.5023460162103,P:PED,P,0,9,2025-02-21,166.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-03-28,455.5023460162103,No change,E,0,9,2025-02-21,166.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-03-28,455.5023460162103,PED,E,0,9,2025-02-21,166.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-10-28,455.5023460162103,M,E,0,24,2025-02-21,159.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2011-10-28,455.5023460162103,PED,E,0,24,2025-02-21,159.0,-0.5132822447263248,0.0,-0.004562480894611254,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2012-01-28,455.5023460162103,PTAorPTE,P,0,26,2025-02-21,156.0,-0.5132822447263248,0.0,-0.004431209897550427,1.0,1.0
R-PHARM US LLC,1129.04,2018-01-01,2012-01-28,455.5023460162103,P:PEDExtension,P,0,26,2025-02-21,156.0,-0.5132822447263248,0.0,-0.004431209897550427,1.0,1.0
VELOXIS PHARMS INC,349.13,2018-01-01,2017-04-28,140.85376431715395,P:DP,P,0,13,2028-05-30,133.0,0.0015749838368817619,0.07692307692307693,-6181.20733788396,0.0,0.0
VELOXIS PHARMS INC,349.13,2018-01-01,2017-12-28,140.85376431715395,P:DP,P,0,14,2028-05-30,125.0,0.0015749838368817619,0.07692307692307693,-6181.20733788396,0.0,0.0
VELOXIS PHARMS INC,349.13,2018-01-01,2017-12-28,140.85376431715395,P:DP,P,0,14,2028-05-30,125.0,0.0015749838368817619,0.07692307692307693,-6181.20733788396,0.0,0.0
VELOXIS PHARMS INC,103.28,2018-01-01,2015-07-28,41.667507171184546,ODE,E,0,0,2022-07-10,83.0,0.001533779465830208,0.07692307692307693,-22774.979004480178,0.0,0.0
VELOXIS PHARMS INC,103.28,2018-01-01,2015-08-28,41.667507171184546,P:DP,P,0,1,2024-08-30,108.0,0.001533779465830208,0.07692307692307693,-22774.979004480178,0.0,0.0
VELOXIS PHARMS INC,103.28,2018-01-01,2015-10-28,41.667507171184546,P:DP/UCnew,P,0,2,2028-05-30,151.0,0.001533779465830208,0.07692307692307693,-22774.979004480178,0.0,0.0
VELOXIS PHARMS INC,103.28,2018-01-01,2015-10-28,41.667507171184546,P:UC,P,0,2,2028-05-30,151.0,0.001533779465830208,0.07692307692307693,-22774.979004480178,0.0,0.0
VELOXIS PHARMS INC,103.28,2018-01-01,2015-10-28,41.667507171184546,P:DP,P,0,2,2028-05-30,151.0,0.001533779465830208,0.07692307692307693,-22774.979004480178,0.0,0.0
VELOXIS PHARMS INC,103.28,2018-01-01,2015-10-28,41.667507171184546,P:DP,P,0,2,2028-05-30,151.0,0.001533779465830208,0.07692307692307693,-22774.979004480178,0.0,0.0
VELOXIS PHARMS INC,103.28,2018-01-01,2015-10-28,41.667507171184546,P:DP,P,0,2,2028-05-30,151.0,0.001533779465830208,0.07692307692307693,-22774.979004480178,0.0,0.0
VELOXIS PHARMS INC,103.28,2018-01-01,2015-10-28,41.667507171184546,P:UC,P,0,2,2028-05-30,151.0,0.001533779465830208,0.07692307692307693,-22774.979004480178,0.0,0.0
VELOXIS PHARMS INC,103.28,2018-01-01,2015-10-28,41.667507171184546,P:UC,P,0,2,2028-05-30,151.0,0.001533779465830208,0.07692307692307693,-22774.979004480178,0.0,0.0
VELOXIS PHARMS INC,103.28,2018-01-01,2015-10-28,41.667507171184546,P:DP/UC,P,0,2,2028-05-30,151.0,0.001533779465830208,0.07692307692307693,-22774.979004480178,0.0,0.0
VELOXIS PHARMS INC,103.28,2018-01-01,2015-10-28,41.667507171184546,P:UC,P,0,2,2028-05-30,151.0,0.001533779465830208,0.07692307692307693,-22774.979004480178,0.0,0.0
VELOXIS PHARMS INC,103.28,2018-01-01,2015-10-28,41.667507171184546,P:UC,P,0,2,2028-05-30,151.0,0.001533779465830208,0.07692307692307693,-22774.979004480178,0.0,0.0
VELOXIS PHARMS INC,103.28,2018-01-01,2015-11-28,41.667507171184546,P:DP/UC,P,0,12,2028-05-30,150.0,0.001533779465830208,0.07692307692307693,-22774.979004480178,0.0,0.0
